,날짜,고구마가격,오이가격,평균기온,최고기온,최저기온,강수량,일조시간,일사량,습도,거래량(톤),고급휘발유,보통휘발유,자동차용경유,소비자물가,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
319,2018.4.23,5562,6360,11.561875,13.7525,10.609375,216.0375,1.2,2.244666667,92.53125,94.745,1860.54,1551.69,1349.54,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
320,2018.4.24,5593,6232,11.9425,14.45125,9.630625,54.43125,0.675714286,6.977333333,82.063125,72.082,1861.05,1552.22,1350.32,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
321,2018.4.25,5624,6215,13.38625,21.065625,6.321875,1.95,10.8725,24.24933333,55.203125,73.852,1861.87,1552.76,1350.94,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
322,2018.4.26,5761,5517,14.483125,22.0025,7.06875,0,10.24375,21.51066667,60.0375,75.134,1862.61,1553.33,1351.72,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
323,2018.4.27,5828,5498,15.184375,22.280625,9.020625,0,10.9075,22.512,59.140625,75.298,1862.79,1554.15,1352.57,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
324,2018.4.30,5832,5505,18.775,24.950625,13.019375,74.7,8.25625,19.26,69.070625,84.388,1863.61,1555.65,1354.19,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5
325,2018.5.2,5832,5444,15.21375,19.57,10.80125,58.175,1.039,4.822666667,89.068125,76.758,1865.36,1558.46,1357.02,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
326,2018.5.3,5938,5171,12.294375,17.244375,8.4125,6.690909091,9.06125,20.01733333,59.875,78.756,1865.39,1559.37,1358.06,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
327,2018.5.4,5975,5102,14.54375,20.625625,7.856875,0,12.309375,27.518,45.89625,78.736,1866.04,1560.3,1359.11,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
328,2018.5.8,5975,5093,15.396875,19.516875,11.97625,9.7,4.893125,16.466,70.004375,78.082,1866.92,1563.59,1362.69,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
329,2018.5.9,5947,5120,13.970625,19.201875,9.72875,1,8.795,22.71333333,66.2,76.97,1868.02,1565.32,1364.54,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
330,2018.5.10,6000,5265,15.158125,21.4475,9.8375,0,10.74125,25.84333333,71.35875,74.8,1869.26,1567.32,1366.73,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
331,2018.5.11,5991,5202,16.761875,23.10875,10.55,0.6,9.045625,22.818,61.439375,72.48,1870.04,1569.89,1369.44,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
332,2018.5.14,5980,5227,19.11125,25.979375,12.680625,0,9.8075,23.79066667,71.003125,78.898,1872.25,1574.67,1374.72,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
333,2018.5.15,6040,5226,22.37375,28.894375,15.40625,0.3,7.8625,21.01,66.73,70.154,1875.6,1577.27,1377.49,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
334,2018.5.16,6010,5229,19.06125,21.2075,17.015625,39.8,1.71,4.958,89.050625,69.728,1877.68,1579.46,1379.89,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
335,2018.5.17,6174,5058,22.84375,26.069375,20.39125,97.4,3.233846154,8.966428571,88.195625,71.302,1879.27,1581.16,1381.62,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
336,2018.5.18,6213,5049,17.52875,22.1525,13.585,46,1.132307692,6.594285714,91.091875,74.562,1881.18,1583.01,1383.47,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
337,2018.5.21,6289,5024,16.485625,21.985625,11.10125,0,7.476875,21.28785714,68.154375,78.648,1882.4,1587.43,1388.29,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
338,2018.5.23,6313,5208,17.918125,23.688125,13.13875,62.6875,10.943125,28.63928571,67.554375,66.714,1885.84,1591.97,1392.93,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
339,2018.5.24,6255,5498,18.72,25.921875,10.44875,0,12.111875,27.18142857,54.7975,60.31,1887.57,1595.13,1396.04,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
340,2018.5.25,6176,5562,19.768125,26.575,13.05125,2.9,9.300625,23.50285714,52.9625,51.902,1890.75,1598.38,1399.4,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
341,2018.5.28,6180,6392,20.713125,26.315,15.63,14.625,8.1325,21.69428571,71.474375,45.36,1894.05,1603.52,1404.41,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
342,2018.5.29,6180,6392,21.508125,26.801875,17.248125,9.1,6.54375,19.37785714,77.54875,46.296,1896.11,1605.58,1406.3,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
343,2018.5.30,6180,6392,20.615625,25.655,16.8525,17.49090909,6.130625,17.812,80.501875,55.128,1896.9,1606.68,1407.45,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
344,2018.5.31,6144,6349,19.6725,25.5625,14.69625,0,10.3775,24.76266667,68.215,56.87833333,1897.57,1607.24,1407.94,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5
345,2018.6.1,6077,6165,22.0475,29.12875,14.855625,0,12.806875,28.232,60.9675,65.63666667,1898.17,1608.43,1409.17,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
346,2018.6.4,6126,6147,22.1625,28.02625,16.585,0.466666667,7.92375,21.86266667,62.66375,85.31,1899.25,1609.5,1410.35,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
347,2018.6.5,6176,6086,21.485625,26.049375,17.9375,14.7,5.73625,17.73733333,72.584375,83.62,1899.04,1609.7,1410.54,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
348,2018.6.7,6214,5367,22.725625,29.10625,17.7675,0,10.174375,24.86333333,73.709375,80.81666667,1899.18,1610.24,1411.08,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
349,2018.6.8,6214,5172,22.08875,27.370625,18.195,0,8.30375,20.76733333,72.441875,76.78166667,1899.01,1610.24,1411.09,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
350,2018.6.11,6248,5228,18.580625,21.838125,16.586875,41.02666667,1.545333333,10.488,80.5175,80.86833333,1897.6,1610.26,1411.17,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
351,2018.6.12,6267,5152,19.625625,24.6125,16.18875,9.09,6.32375,19.12866667,74.98375,77.23,1897.5,1610.18,1411.17,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
352,2018.6.14,6349,4758,20.69,25.0125,17.668125,21.4375,6.198125,18.65,73.45625,72.86166667,1898.97,1609.97,1410.92,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
353,2018.6.15,6365,4772,20.1275,24.884375,16.659375,6.9,8.680625,22.64133333,66.471875,70.49666667,1899.21,1609.74,1410.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
354,2018.6.18,6407,4826,23.399375,29.41875,18.355,0,9.490625,23.99933333,69.099375,66.04166667,1898.24,1609.32,1410.41,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
355,2018.6.19,6404,4837,21.2525,25.37,18.308125,27.23333333,1.529166667,10.724,81.38,58.29333333,1897.88,1609.16,1410.18,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
356,2018.6.20,6377,4832,22.39125,27.83,18.063125,0.8,9.34125,23.58866667,74.01125,57.74333333,1896.8,1608.89,1409.99,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
357,2018.6.21,6470,5078,23.14375,29.0975,18.2875,0,11.6025,27.874,63.364375,58.71666667,1896.51,1608.58,1409.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
358,2018.6.22,6453,4930,23.728125,30.508125,17.2075,1.8,8.8825,23.70533333,56.48875,60.71333333,1897.06,1608.32,1409.47,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
359,2018.6.25,6427,4905,25.385625,31.793125,19.400625,0,8.303125,21.22933333,63.981875,68.29833333,1896.68,1608.02,1409.22,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
360,2018.6.26,6443,4940,23.4775,26.330625,20.7275,138.8866667,1.596,4.113333333,87.55125,65.98333333,1896.69,1607.73,1408.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
361,2018.6.27,6434,5013,23.038125,27.82875,21.294375,137.61875,4.116,13.66333333,86.055,65.00666667,1896.47,1607.61,1408.69,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
362,2018.6.28,6434,5001,22.750625,25.616875,20.49125,183.8625,0.78,6.038666667,90.538125,63.83166667,1896.79,1607.56,1408.6,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
363,2018.6.29,6430,5065,24.093125,28.644375,20.74625,17.84,5.648125,17.60133333,85.068125,61.97833333,1896.25,1607.6,1408.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5
364,2018.7.2,6416,5020,22.959375,26.910625,21.3725,206.62,1.6975,10.372,92.306875,61.035,1898.02,1607.83,1408.72,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
365,2018.7.3,6386,5071,24.8425,28.4075,22.23125,65.36428571,4.460714286,14.40466667,85.44625,53.20666667,1898.64,1608.19,1409.08,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
366,2018.7.4,6353,5126,25.65625,30.71,22.286875,73.5,8.4375,22.42,81.265625,49.21666667,1898.63,1608.49,1409.42,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
367,2018.7.5,6292,5692,23.83,27.315625,21.943125,58.92,1.8425,11.23266667,88.098125,46.02,1897.87,1608.67,1409.56,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
368,2018.7.6,6292,5813,20.3975,24.1325,20.04375,35.79166667,1.653333333,8.943333333,81.75,43.39666667,1897.44,1608.89,1409.83,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
369,2018.7.9,6369,6419,20.541875,22.506875,19.053125,59.79333333,1.63,5.788666667,90.5725,40.87,1897.07,1609.44,1410.25,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
370,2018.7.10,6369,6651,24.521875,28.918125,20.30125,32.07142857,4.631428571,15.60933333,85.0625,35.78833333,1897.21,1609.85,1410.79,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
371,2018.7.11,6386,6992,26.64125,30.7075,23.333125,30.1875,4.90875,17.792,82.815625,34.90833333,1897.67,1610.24,1411.21,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
372,2018.7.12,6584,8514,27.373125,31.418125,23.989375,1.05,8.06375,20.404,80.924375,35.07666667,1897.84,1610.57,1411.57,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
373,2018.7.13,6556,8432,27.553125,31.951875,24.360625,0.3,9.18375,22.17933333,79.135,36.70333333,1897.72,1610.76,1411.84,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
374,2018.7.16,6738,8204,25.471875,33.4425,23.421875,0,11.619375,25.82066667,73.51875,46.18833333,1898.52,1611.42,1412.52,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
375,2018.7.17,6615,8018,27.87625,32.88,23.5425,0,11.63625,25.872,73.47,47.645,1898.76,1611.64,1412.7,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
376,2018.7.18,6609,8046,27.86875,33.028125,23.35625,0,11.03625,25.01866667,73.726875,51.16333333,1898.36,1611.69,1412.79,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
377,2018.7.19,6671,7391,28.160625,33.6525,23.4975,0,11.528125,26.336,72.520625,53.38833333,1900.49,1611.79,1412.85,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
378,2018.7.20,6734,7478,28.8,34.7625,23.478125,0,11.911875,26.68866667,70.965625,55.96333333,1899.67,1611.82,1412.88,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
379,2018.7.23,6799,7263,29.721875,34.7175,25.894375,4.7,9.906875,22.65214286,69.1475,65.24166667,1899.31,1612.09,1413.23,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
380,2018.7.24,6824,7117,28.233125,35.08875,25.355625,0,11.344375,22.37642857,72.11625,62.685,1898.95,1612.21,1413.32,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
381,2018.7.25,6762,6981,29.578125,34.180625,26.10375,0,9.701875,21.59714286,73.723125,64.21,1898.64,1612.29,1413.36,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
382,2018.7.26,6820,7011,29.765625,34.67875,25.78125,0.4,9.92125,22.16285714,73.700625,65.82166667,1897.26,1612.47,1413.48,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
383,2018.7.27,6880,6884,29.9375,35.53625,25.75125,1.675,10.225,23.33071429,74.926875,67.43,1898.15,1612.59,1413.62,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
384,2018.7.30,6817,6928,29.224375,34.159375,25.268125,8.7,9.135625,20.46928571,67.673125,71.54833333,1899.32,1613.2,1414.24,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
385,2018.7.31,6862,6955,29.5425,35.18,24.600625,0,11.58375,23.87785714,66.648125,66.22833333,1901.37,1613.82,1414.76,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1
386,2018.8.1,6886,6924,30.39125,36.554375,24.706875,0,12.2475,25.53,65.753125,63.15833333,1902.36,1614.67,1415.68,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
387,2018.8.2,6531,6641,30.565625,36.0925,25.73625,0,11.643125,23.64285714,66.018125,60.11166667,1902.29,1615.04,1415.93,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
388,2018.8.3,6572,6860,30.31,35.471875,25.96625,11,10.483125,22.85714286,68.4175,58.71833333,1902.7,1615.31,1416.14,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
389,2018.8.6,6604,6831,29.35,34.310625,26.065,66.275,7.515,19.02857143,76.17625,54.585,1902.53,1615.97,1416.92,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
390,2018.8.7,6569,6870,28.855625,33.65875,25.730625,19.45,7.390625,18.195,75.355625,49.955,1902.95,1616.6,1417.51,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
391,2018.8.8,6588,6942,29.04125,34.4375,25.2675,32.64,9.63375,22.19,73.814375,48.35,1903.48,1616.88,1417.84,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
392,2018.8.9,6498,8668,28.55375,33.638125,25.205,38.13333333,7.2425,18.015,78.030625,47.59666667,1902.57,1617.17,1418,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
393,2018.8.10,6490,8808,28.02375,32.6775,25.126875,49.05,6.465333333,18.31214286,80.53,47,1903.15,1617.37,1418.28,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
394,2018.8.13,6437,8814,29.8275,35.110625,25.515,15.94285714,9.821875,21.25857143,73.495625,51.20666667,1904.03,1618.03,1419,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
395,2018.8.14,6375,8855,30.119375,35.840625,25.593125,30.1,10.80125,21.49785714,68.846875,45.26833333,1905.02,1618.46,1419.33,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
396,2018.8.16,6419,9719,27.369375,32.225,23.83125,55.91111111,6.035714286,16.52571429,72.976875,42.72333333,1904.82,1618.9,1419.78,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
397,2018.8.17,6416,9570,25.376875,30.2775,21.5575,4.725,9.673125,21.80285714,57.833125,42.03,1904.78,1619.02,1420.04,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
398,2018.8.20,6416,9745,26.81875,32.044375,21.979375,0.2,8.32125,18.88571429,68.73,42.04166667,1906.56,1619.34,1420.23,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
399,2018.8.21,6389,9984,26.963125,31.97875,22.605,22,7.8725,16.66785714,72.37875,39.27166667,1905.72,1619.46,1420.25,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
400,2018.8.22,6389,9935,29.01625,34.65,23.413125,38.86666667,8.651875,20.09857143,67.788125,37.885,1905.61,1619.51,1420.43,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
401,2018.8.23,6367,10284,27.234375,30.005625,24.6825,133.89375,0.684,6.873571429,78.085625,36.215,1906.04,1619.69,1420.42,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
402,2018.8.24,6316,10149,25.54875,28.579375,23.40375,101.6,3.957142857,10.27714286,84.9775,34.69166667,1906.04,1619.75,1420.54,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
403,2018.8.27,6334,10452,23.81375,26.249375,21.3025,206.8466667,2.505454545,6.273571429,94.02875,36.565,1905.71,1620.05,1420.91,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
404,2018.8.28,6304,10380,25.314375,29,23.123125,185.7583333,4.508,11.19071429,89.67375,34.76333333,1905.6,1620.35,1421.24,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
405,2018.8.29,6323,10237,26.346875,30.445625,22.9675,145.1909091,6.3475,15.85,83.030625,34.47,1905.59,1620.52,1421.42,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
406,2018.8.30,6133,9823,26.194375,30.0175,24.056875,72.98,4.335,13.24785714,86.43375,33.57333333,1906.02,1620.72,1421.6,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
407,2018.8.31,6096,9798,23.243125,27.456875,21.40125,149.8133333,4.022666667,11.98714286,87.030625,32.52333333,1906.35,1620.87,1421.8,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5
408,2018.9.3,6107,10041,23.9875,27.41125,21.421875,145.96875,1.166428571,7.922142857,90.058125,31.38833333,1908.43,1622.48,1423.48,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
409,2018.9.4,6046,10186,21.8875,28.615,19.9675,149.3230769,8.83875,20.41785714,76.235625,26.84666667,1910.09,1623.19,1424.3,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
410,2018.9.5,6061,10562,23.503125,28.5725,18.660625,0,10.736875,21.25285714,67.411875,25.79,1910.69,1624.11,1425.34,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
411,2018.9.6,6025,11466,22.941875,26.97,19.00875,6.333333333,2.104615385,10.47357143,76.238125,24.39333333,1911.74,1625.25,1426.48,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
412,2018.9.7,6049,11425,21.466875,25.168125,18.236875,24.1875,4.127857143,12.42214286,75.798125,24.07666667,1912.28,1626.47,1427.59,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
413,2018.9.10,6001,11228,21.054375,26.23,16.523125,13,9.800625,19.39071429,64.74375,27.25666667,1912.86,1628.48,1429.71,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
414,2018.9.11,6001,11134,20.06625,24.836875,15.49,0.15,6.5175,16.25571429,65.3875,26.67166667,1915.95,1630.11,1431.43,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
415,2018.9.12,6001,10974,21.48375,26.84,16.369375,1.4,7.814375,18.18357143,72.24625,27.72333333,1916.67,1631.5,1432.96,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
416,2018.9.13,5815,9575,21.368125,24.540625,19.116875,55.45,1.999166667,7.807142857,84.220625,28.095,1917.67,1633.36,1434.86,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
417,2018.9.14,5718,9599,21.94375,24.656875,19.46375,54.16,1.012307692,7.396428571,87.99375,29.58,1919.47,1635.32,1436.87,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
418,2018.9.17,5688,9500,22.1675,27.393125,18.50125,1.86,7.901875,17.13133333,75.863125,34.86833333,1920.42,1639.2,1440.96,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
419,2018.9.18,5666,9408,21.56375,27.403125,17.0325,0,8.930625,18.85,72.3925,33.68166667,1922.66,1640.92,1442.51,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
420,2018.9.19,5640,9406,21.01875,25.335,17.331875,13.00833333,1.540714286,9.255333333,77.77375,34.08166667,1923.27,1642.42,1444.07,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
421,2018.9.20,5785,8878,20.1375,21.871875,18.658125,54.3375,0.466666667,4.322,90.18125,34.50166667,1924.84,1644,1445.58,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
422,2018.9.21,5740,8767,19.728125,21.618125,18.37625,114.95625,0.853,4.944666667,93.015,35.63833333,1925.84,1645.7,1447.27,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
423,2018.9.27,5769,7863,17.83125,24.0075,12.5675,2.25,9.775,18.03066667,65.43625,34.37333333,1926.98,1651.41,1453.05,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
424,2018.9.28,5750,7720,17.531875,22.58375,12.7875,0.6,3.7575,10.92133333,72.82625,34.425,1927.58,1652.82,1454.51,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5
425,2018.10.1,5753,7750,16.238125,20.318125,12.761875,8.955555556,7.375625,14.792,61.78625,32.71666667,1930.96,1657.1,1458.98,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
426,2018.10.2,5733,7684,15.881875,22.065,10.934375,0.1,9.890625,17.67733333,69.611875,30.33833333,1933.7,1659.87,1461.8,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
427,2018.10.4,5731,8546,18.498125,24.60625,11.805,5.863636364,7.92625,15.41733333,70.549375,27.4,1936.9,1663.86,1466.05,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
428,2018.10.5,5652,8480,17.82875,19.545625,16.1925,282.69375,0.15,2.096666667,93.245,25.195,1938.22,1666.77,1469.06,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
429,2018.10.8,5639,8465,15.013125,21.166875,10.4525,0,9.414375,16.20266667,60.7175,26.66833333,1940.54,1672.36,1475.13,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
430,2018.10.10,5650,8422,14.1325,17.9875,9.615625,9.591666667,5.57,11.94266667,64.9875,25.47333333,1946.45,1677.03,1480.36,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
431,2018.10.11,5608,7299,11.105,15.9975,6.855,2.1,8.805625,15.954,56.4775,25.87333333,1948.26,1679.67,1483.11,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
432,2018.10.12,5594,7245,10.9875,17.57875,5.47,0,10.155,17.80466667,65.18,26.605,1948.68,1681.55,1485.35,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
433,2018.10.15,5604,6876,14.68875,21.065625,9.624375,0,8.774375,14.63333333,71.69,27.19666667,1951.5,1685.11,1489.18,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
434,2018.10.16,5596,6821,12.965625,18.681875,9.87625,7.575,3.02,8.36,75.611875,23.30666667,1952.67,1686.39,1490.63,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
435,2018.10.17,5581,6887,12.915,19.37625,8.303125,30,8.8325,15.234,70.51875,22.965,1952.8,1687.47,1491.89,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
436,2018.10.18,5568,6762,12.22375,18.25875,7.05125,38.7,7.795,13.67533333,69.69,22.135,1953.86,1688.25,1492.79,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
437,2018.10.19,5579,6622,11.94375,19.326875,7.470625,0.9,9.794375,16.192,66.889375,21.35333333,1953.67,1688.74,1493.51,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
438,2018.10.22,5589,6667,13.543125,20.341875,7.93625,0.8,5.436875,10.94133333,70.996875,21.035,1954.03,1689.76,1494.63,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
439,2018.10.23,5582,6785,13.741875,19.5225,9.751875,9.9,5.275625,9.658,78.2125,19.125,1953.72,1689.71,1494.64,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
440,2018.10.24,5586,6746,12.82875,19.609375,8.001875,0,9.346875,15.406,70.018125,19.63666667,1954.82,1689.73,1494.8,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
441,2018.10.25,5388,7623,13.06375,21.10125,6.81125,0,8.975625,14.876,69.231875,18.92833333,1954.02,1689.78,1494.8,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
442,2018.10.26,5406,7515,12.836875,15.578125,9.973125,33.15625,1.054166667,2.791333333,82.8875,19.44166667,1953.85,1689.64,1494.76,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
443,2018.10.29,5370,7261,10.326875,15.844375,6.016875,2.866666667,6.28625,10.04666667,68.490625,20.55333333,1953.68,1689.86,1495.16,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
444,2018.10.30,5342,7214,8.06625,13.33375,3.60125,0.1,9.334375,14.59733333,59.65875,18.75666667,1954.58,1690.11,1495.37,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
445,2018.10.31,5334,7139,8.439375,14.499375,3.796875,3.525,8.555,13.49133333,64.0475,18.92666667,1954.5,1690.14,1495.5,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6
446,2018.11.1,5294,6747,8.36375,15.989375,2.580625,0,9.3925,14.25933333,64.78875,17.695,1954.74,1690.24,1495.61,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
447,2018.11.2,5205,6645,9.7975,18.514375,3.1375,0,9.50125,14.38333333,65.180625,17.475,1954.86,1690.21,1495.76,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
448,2018.11.5,5091,6586,11.395,19.1075,5.029375,2.2,8.92,12.51866667,71.1625,17.11833333,1953.9,1690.3,1495.76,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
449,2018.11.6,5159,6580,11.743125,19.1675,6.908125,5.35,6.8175,10.428,76.570625,15.63333333,1886.4,1665.5,1478.46,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
450,2018.11.7,5138,6532,13.403125,16.0225,10.8925,23.65714286,0.333,3.981333333,86.385,15.56333333,1873.34,1640.7,1462.31,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
451,2018.11.8,5191,6493,13.3975,17.169375,12.319375,154.1,0.15,1.225333333,93.345625,15.02166667,1865.67,1615,1444.76,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
452,2018.11.9,5191,6424,12.54375,16.10625,8.643125,3.358333333,4.606875,8.006,70.86875,14.97,1861.78,1598.67,1434.18,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
453,2018.11.12,5164,6411,9.61875,14.8675,5.54,7.54,7.00375,11.08866667,70.94125,15.02166667,1856.96,1580.32,1422.44,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
454,2018.11.13,5153,6435,9.2625,15.448125,4.7625,5.366666667,6.875625,11.104,71.77125,13.38,1853.85,1574.73,1418.79,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
455,2018.11.14,5208,6643,9.271875,16.17375,4.255625,7.95,8.0975,11.82533333,73.58875,12.825,1850.6,1569.96,1416.15,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
456,2018.11.15,5206,6824,9.599375,16.778125,4.113125,0,7.7625,10.78133333,73.163125,11.925,1847.92,1565.07,1413.37,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3
